Smiles,Adduct,CCS
OCc1ccc(cc1)C(=O)Nc1ccccc1OC(F)F,[M-H]-,164.13
FC(Oc1ccccc1NS(=O)(=O)c1ccc2c(c1)CCCC2)F,[M-H]-,178.53
FC(Oc1ccccc1NC(=O)c1nn2c(n1)nc(cc2C)C)F,[M-H]-,174.93
FC(Oc1ccccc1NS(=O)(=O)c1ccc2c(c1)cccc2)F,[M-H]-,173.86
FC(Oc1ccccc1NS(=O)(=O)c1cccs1)F,[M-H]-,154.86
CCn1cc(C(=O)NCCN(C(C)C)C(C)C)c(=O)c2c1nc(C)cc2,[M-H]-,192.18
CC(C(C(=O)NCCN(C(C)C)C(C)C)NC(=O)c1ccco1)C,[M-H]-,197.57
CC(=O)Nc1cccc(c1)C(=O)NCCN(C(C)C)C(C)C,[M-H]-,189.37
Cc1ccc2c(c1)[nH]c(c2)C(=O)NCCN(C(C)C)C(C)C,[M-H]-,183.43
CN(CC(c1ccccc1)NC(=O)c1cc2c([nH]1)ccc(c2)F)C,[M-H]-,185.32
CN(CC(c1ccccc1)Nc1cc(C)nc2n1ncn2)C,[M-H]-,175.5
COc1cccc(c1)C(N(C)C)CNC(=O)c1ccc(cc1)COc1ccccc1,[M-H]-,219.35
COc1ccc(cc1)C(N(C)C)CNC(=O)c1cccc(c1)S(=O)(=O)NC,[M-H]-,199.55
COc1ccc(cc1)C(N(C)C)CNC(=O)c1cc(OC)c(c(c1)OC)OC,[M-H]-,198.94
O=C(C(NC(=O)c1ccco1)Cc1ccccc1)NCC(c1ccco1)N(C)C,[M-H]-,199.31
CN(C(c1cscc1)CNC(=O)c1cn(nc1c1ccc(o1)C)c1ccccc1)C,[M-H]-,207.6
O=C(C(N1C(=O)c2c(C1=O)cccc2)C)NCC(c1ccccc1)N(C)C,[M-H]-,191.45
CC1CCc2c(C1)c1cc(ccc1[nH]2)C(=O)NCC(N(C)C)C(C)C,[M-H]-,199.08
O=C1CSc2c(N1)cc(cc2)C(=O)NCC(N(C)C)Cc1ccccc1,[M-H]-,203.63
CN(c1ccc(cc1NC(=O)C1CCC1)C(F)(F)F)C,[M-H]-,164.95
CN(CCN(C(=O)Cc1c(C)[nH]c2c1cccc2)Cc1ccccc1F)C,[M-H]-,197.62
O=C(c1cn(nc1c1cccs1)c1ccccc1)NCC(c1ccco1)N1CCCC1,[M-H]-,222.97
O=C(Cn1cnc2c(c1=O)cccc2)NCC(c1ccco1)N1CCCC1,[M-H]-,201.53
O=C(c1cccnc1Sc1ccccc1)NCC(c1ccco1)N1CCCC1,[M-H]-,210.63
O=C(Cn1c(nc2c1cccc2)c1cscn1)NCC(c1ccco1)N1CCCC1,[M-H]-,211.48
O=C(Cn1cnc2c(c1=O)c(cs2)c1ccc(cc1)C)NCC(c1ccco1)N1CCCC1,[M-H]-,228.95
O=C(c1csc(n1)c1ccccc1)NCC(c1ccco1)N1CCCC1,[M-H]-,188.43
O=C(c1cccc2c1oc(c1ccccc1)c(c2=O)C)NCC(c1ccco1)N1CCCC1,[M-H]-,214.09
Cc1scc(n1)COc1ccc(cc1)C(=O)NCC(c1ccco1)N1CCCC1,[M-H]-,201.9
COc1cn(nc1C(=O)NCC(c1ccco1)N1CCCC1)c1ccccc1,[M-H]-,185.76
O=C(Cc1c[nH]c2c1cccc2)NCCc1ccco1,[M-H]-,160.23
O=C(c1cccnc1Sc1ccccc1)Nc1ccnn1Cc1ccco1,[M-H]-,190.82
O=C(Nc1ccnn1Cc1ccco1)COc1ccc(cc1)N(S(=O)(=O)c1ccc(cc1)C)C,[M-H]-,201.84
Cc1ccc(cc1)S(=O)(=O)N(c1ccc(cc1)C(=O)Nc1ccnn1Cc1ccco1)C,[M-H]-,211.83
CSc1ccccc1NC(=O)CN1CCN(CC1)S(=O)(=O)C=Cc1ccccc1,[M-H]-,196.21
O=C(c1ccc2c(c1)OCO2)Nc1ccc2c(c1)sc(n2)N1CCOCC1,[M-H]-,199.7
O=C(c1ccc(cc1)n1cnnn1)Nc1ccc2c(c1)sc(n2)N1CCOCC1,[M-H]-,208.09
O=C(c1ccc(cc1)S(=O)(=O)N1CCOCC1)Nc1ccc2c(c1)sc(n2)N1CCOCC1,[M-H]-,231.57
O=C(c1csc(n1)c1cscc1)NC(c1ccccc1)CN1CCOCC1,[M-H]-,196.26
O=C(c1ccc2c(c1)c(on2)c1ccccc1)NC(c1ccccc1)CN1CCOCC1,[M-H]-,215.54
O=C(c1ccc(cc1)COc1ccccc1)NC(c1ccccc1)CN1CCOCC1,[M-H]-,225.25
O=C1CCCN1Cc1ccc(cc1)C(=O)NC(c1ccccc1)CN1CCOCC1,[M-H]-,217.38
O=C(c1sc2c(c1)CCC2)NC(c1ccccc1)CN1CCOCC1,[M-H]-,203.58
O=C(c1cn(nc1c1ccccc1)c1ccccc1)NCC(c1cccs1)N1CCOCC1,[M-H]-,226.86
O1CCN(CC1)C(c1cccs1)CNc1nc(nc2c1cccc2)c1cccnc1,[M-H]-,202.78
O=C(C(NC(=O)c1ccccc1)Cc1ccccc1)NCC(c1cccs1)N1CCOCC1,[M-H]-,221.92
O=C(c1sccc1c1ccccc1)NCC(c1cccs1)N1CCOCC1,[M-H]-,198.24
O=C(Cc1ccccc1)NNC(C(=O)N1CCOCC1)c1ccccc1,[M-H]-,193.9
O1CCN(CC1)C(c1ccccc1)CNc1nc2c(s1)cccc2,[M-H]-,185.15
O=C(c1ccc2c(c1)scn2)Nc1cc(ccc1N1CCOCC1)S(=O)(=O)N1CCOCC1,[M-H]-,215.8
O=C(Nc1cc(ccc1N1CCOCC1)S(=O)(=O)N1CCOCC1)CSc1ccccc1,[M-H]-,212.62
O=C(Nc1cc(ccc1N1CCOCC1)S(=O)(=O)N1CCOCC1)C=Cc1ccccc1,[M-H]-,218.78
O=C(Nc1cc(ccc1N1CCOCC1)S(=O)(=O)N1CCOCC1)CCc1ccccc1,[M-H]-,209.23
O=C(c1ccc(cc1)n1ncnc1)Nc1cc(ccc1N1CCOCC1)S(=O)(=O)N1CCOCC1,[M-H]-,224.22
O=C(c1noc(c1)c1ccccc1)Nc1cc(ccc1N1CCOCC1)S(=O)(=O)N1CCOCC1,[M-H]-,224.62
O=C(C1CCCC1)Nc1cc(ccc1N1CCOCC1)S(=O)(=O)N1CCOCC1,[M-H]-,203.89
O=C(c1nc2n(c1)cccc2)Nc1cc(ccc1N1CCOCC1)S(=O)(=O)N1CCOCC1,[M-H]-,215.83
O=C(c1ccccn1)Nc1cc(ccc1N1CCOCC1)S(=O)(=O)N1CCOCC1,[M-H]-,202.75
O=C(c1ccc2c(n1)cccc2)Nc1cc(ccc1N1CCOCC1)S(=O)(=O)N1CCOCC1,[M-H]-,219.3
O=C(c1cccs1)Nc1cc(ccc1N1CCOCC1)S(=O)(=O)N1CCOCC1,[M-H]-,201.8
O=C(C1CCC1)Nc1cc(ccc1N1CCOCC1)S(=O)(=O)N1CCCCC1,[M-H]-,199.99
O=C(Nc1cc(ccc1N1CCOCC1)C(F)(F)F)CN1CCCC1c1cccs1,[M-H]-,201.94
O=C(Nc1cc(ccc1N1CCOCC1)C(F)(F)F)CN1CCN(CC1)c1ccccn1,[M-H]-,210.75
O=C(Nc1cc(ccc1N1CCOCC1)C(F)(F)F)Cn1nnc(n1)c1cccs1,[M-H]-,197.01
O=C(Nc1cc(ccc1N1CCOCC1)C(F)(F)F)CSc1nnnn1CC1CCCO1,[M-H]-,196.72
O=C(Nc1cc(ccc1N1CCOCC1)C(F)(F)F)CSc1nnnn1Cc1cccs1,[M-H]-,200.92
FC(c1ccc(c(c1)NS(=O)(=O)c1ccc(cc1)S(=O)(=O)N1CCOCC1)N1CCOCC1)(F)F,[M-H]-,209.82
O=C(c1sc(nc1c1ccccc1)c1ccccc1)NCCN1CCOCC1,[M-H]-,213.29
O=C(Cc1coc2c1c1ccccc1cc2)NCCN1CCOCC1,[M-H]-,197.53
O1CCN(CC1)CCNc1nc(nc2c1c(cs2)c1ccccc1)c1ccccn1,[M-H]-,199.25
O=C(c1ccccc1c1ccccc1)Nc1ccccc1N1CCOCC1,[M-H]-,184.98
O=C(Nc1ccccc1N1CCOCC1)Cc1ccc2c(c1)CCCC2,[M-H]-,203.52
O=C(c1cccnc1Sc1ccccc1)Nc1ccccc1N1CCOCC1,[M-H]-,181.81
O=C(Nc1ccccc1N1CCOCC1)Cc1csc(n1)c1cscc1,[M-H]-,199.22
O=C(Nc1ccccc1N1CCOCC1)Cn1nnc(n1)COc1ccccc1,[M-H]-,191.59
O=C(Nc1ccccc1N1CCOCC1)Cc1ccc(s1)S(=O)(=O)N1CCCC1,[M-H]-,205.79
O=C(c1cccc(c1)S(=O)(=O)NCc1cccs1)Nc1ccccc1N1CCOCC1,[M-H]-,199.69
O=C(c1ccc(cc1)S(=O)(=O)N1CCCCC1)Nc1ccccc1N1CCOCC1,[M-H]-,207.66
O=C(c1ccc(cc1)S(=O)(=O)N1CCCC1)Nc1ccccc1N1CCOCC1,[M-H]-,203.35
O=C1CCCN1Cc1ccc(cc1)C(=O)Nc1ccccc1N1CCOCC1,[M-H]-,201.05
O=C(C1CC(=O)N(C1)C(c1ccccc1)C)Nc1ccccc1N1CCOCC1,[M-H]-,196.46
CC(N1CCOCC1)CNS(=O)(=O)c1ccccc1,[M-H]-,168.01
O=C(Nc1c(oc2c1cccc2)C(=O)N1CCOCC1)Cc1csc(n1)c1ccccc1,[M-H]-,211.39
O=C(Nc1c(oc2c1cccc2)C(=O)N1CCOCC1)CCc1onc(n1)c1ccccc1,[M-H]-,213.98
O=C(c1cccc(c1)S(=O)(=O)N1CCOCC1)Nc1c(oc2c1cccc2)C(=O)N1CCOCC1,[M-H]-,217.1
O=C(c1cccc(c1)S(=O)(=O)N1CCCC1)Nc1c(oc2c1cccc2)C(=O)N1CCOCC1,[M-H]-,213.25
O=C(Nc1c(oc2c1cccc2)C(=O)N1CCOCC1)CCc1ccccc1,[M-H]-,193.3
O=C(c1ccc(cc1)S(=O)(=O)N1CCOCC1)Nc1c(oc2c1cccc2)C(=O)N1CCOCC1,[M-H]-,219.48
O=C(c1ccc(cc1)n1cccn1)Nc1c(oc2c1cccc2)C(=O)N1CCOCC1,[M-H]-,204.78
O=C(C1OC(=O)c2c(C1)cccc2)NCCOc1ccc2c(c1)cccc2,[M-H]-,196.77
O=C(c1cc(nc2c1cccc2)c1ccncc1)NCCC1CCCO1,[M-H]-,195.49
O=S(=O)(c1ccccc1NS(=O)(=O)c1ccc2c(c1)CCCC2)Nc1ccccc1,[M-H]-,195.58
O=C(c1ccc2c(c1)OCCO2)NCCSc1ccccc1,[M-H]-,163.26
FC(Oc1ccc(cc1)S(=O)(=O)NCCSc1ccccc1)(F)F,[M-H]-,180.62
O=C(c1ccccc1n1cnnn1)Nc1ccccc1N1CCCCC1,[M-H]-,181.12
O=S(=O)(c1ccc2c(c1)CCC2)Nc1ccccc1N1CCCCC1,[M-H]-,186.26
O=C(Nc1cccnc1n1cccn1)CCc1onc(n1)c1cscc1,[M-H]-,183.79
O=C(C1COc2c(O1)cccc2)Nc1ccnn1Cc1ccccn1,[M-H]-,178.69
O=C(c1cccnc1Sc1cccc(c1)C(F)(F)F)Nc1ccnn1Cc1ccccn1,[M-H]-,203.11
O=C(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)Nc1ccnn1Cc1ccncc1,[M-H]-,186.07
O=C(c1ccccc1n1cnnn1)Nc1ccccc1N1CCCC1,[M-H]-,181.67
O=C(C1CC2CCCC(C1)C12SCCS1)NCCc1cccs1,[M-H]-,189.41
CCS(=O)(=O)N1CCC(CC1)C(=O)Nc1ccc(cc1N1CCOCC1)N1CCOCC1,[M-H]-,231.86
O=C(Cn1ccccc1=O)Nc1ccc(cc1N1CCOCC1)N1CCOCC1,[M-H]-,204.21
O=C(CN(S(=O)(=O)c1cccs1)C)Nc1ccc(cc1N1CCOCC1)N1CCOCC1,[M-H]-,216.1
O=C(c1ccc2c(c1)CCO2)Nc1ccc(cc1N1CCOCC1)N1CCOCC1,[M-H]-,212.33
O=C(CN(S(=O)(=O)C)c1ccccc1C)Nc1ccc(cc1N1CCOCC1)N1CCOCC1,[M-H]-,224.28
O=C1CCc2c(N1)ccc(c2)S(=O)(=O)Nc1ccc(cc1N1CCOCC1)N1CCOCC1,[M-H]-,216.01
O=C(Nc1ccc(cc1N1CCOCC1)N1CCOCC1)C=Cc1ccco1,[M-H]-,205.78
Cc1onc(c1S(=O)(=O)Nc1ccc(cc1N1CCOCC1)N1CCOCC1)C,[M-H]-,200.56
O=C(c1ccc(o1)c1ccccc1F)Nc1ccc(cc1N1CCOCC1)N1CCOCC1,[M-H]-,214.89
O=C(C1CCCC1)Nc1ccc(cc1N1CCOCC1)N1CCOCC1,[M-H]-,198.19
CCOc1cc(N2CCOCC2)c(cc1NC(=O)c1cc2c(o1)cccc2)OCC,[M-H]-,210.38
CCOc1cc(N2CCOCC2)c(cc1NC(=O)c1ccccc1n1cnnn1)OCC,[M-H]-,212.88
CCOc1cc(N2CCOCC2)c(cc1NC(=O)Cc1coc2c1ccc(c2)C)OCC,[M-H]-,228.91
CCOc1cc(N2CCOCC2)c(cc1NC(=O)c1cccnc1SC)OCC,[M-H]-,210.04
CCOc1cc(N2CCOCC2)c(cc1NC(=O)COc1ccc2c(c1)oc(=O)cc2)OCC,[M-H]-,223.46
CCOc1cc(N2CCOCC2)c(cc1NC(=O)C(NC(c1ccccc1C)C)C)OCC,[M-H]-,228.72
CCOc1cc(N2CCOCC2)c(cc1NS(=O)(=O)c1ccccc1F)OCC,[M-H]-,200.37
CCOc1cc(N2CCOCC2)c(cc1NC(=O)c1cccc(c1)n1cnnn1)OCC,[M-H]-,213.89
CCOc1cc(N2CCOCC2)c(cc1NC(=O)c1cccc(c1)NC(=O)C)OCC,[M-H]-,224.51
CCOc1cc(N2CCOCC2)c(cc1NC(=O)c1cncn1c1ccccc1)OCC,[M-H]-,213.69
CCOc1cc(N2CCOCC2)c(cc1NC(=O)c1ccc(cc1)S(=O)(=O)C)OCC,[M-H]-,217.93
CCOc1cc(N2CCOCC2)c(cc1NC(=O)c1ccc(c(c1)S(=O)(=O)N1CCOCC1)OC)OCC,[M-H]-,241.56
CCOc1cc(N2CCOCC2)c(cc1NC(=O)C1CC1)OCC,[M-H]-,184.41
COc1cc(ccc1OC)S(=O)(=O)Nc1ccccc1C(=O)Nc1cc(ccc1Cl)S(=O)(=O)N1CCOCC1,[M-H]-,225.64
Fc1ccc(cc1)S(=O)(=O)N1Cc2ccccc2CC1C(=O)Nc1cc(ccc1Cl)S(=O)(=O)N1CCOCC1,[M-H]-,218.93
Clc1ccc(cc1NC(=O)c1ccccc1OCc1ccccc1Cl)S(=O)(=O)N1CCOCC1,[M-H]-,214.71
Clc1ccc(cc1N=c1scc(n1CC1CCCO1)c1ccco1)S(=O)(=O)N1CCOCC1,[M-H]-,217.49
O=C(Nc1c(Cl)cccc1C(F)(F)F)CN1C(=O)NC2(C1=O)CCOc1c2cccc1,[M-H]-,191.66
CCOc1ccc(cc1NC(=O)COc1ccccc1F)S(=O)(=O)N1CCCCC1,[M-H]-,201.19
O=C(C1CC1)Nc1cc(ccc1F)Nc1ncnc2c1cccc2,[M-H]-,175.23
CSc1nnc(s1)SCC(=O)c1ccc(c(c1)NC(=O)C)O,[M-H]-,180.04
Oc1ccc(cc1NC(=O)c1cccc(c1)C(F)(F)F)S(=O)(=O)N1CCOCC1,[M-H]-,196.98
COc1ccc(cc1NC(=O)c1ccc(cc1)c1ccccc1)S(=O)(=O)N1CCOCC1,[M-H]-,215.82
COc1ccc(cc1NC(=O)c1cccnc1N1CCCC1)S(=O)(=O)N1CCOCC1,[M-H]-,205.5
COc1ccc(cc1NC(=O)c1ccccc1SCC1CCCO1)S(=O)(=O)N1CCCCC1,[M-H]-,211.5
CC(C(c1cccs1)NS(=O)(=O)c1ccccc1)C,[M-H]-,162.29
O=C(CNC(=O)c1ccccc1)NCC(N1CCOCC1)(C)C,[M-H]-,184.84
O=C(Cc1ccc(cc1)N1CCCC1=O)NCC(N1CCOCC1)(C)C,[M-H]-,196.99
O=C(c1ccc2c(c1)cccc2)NCC(N1CCOCC1)(C)C,[M-H]-,192.36
CCC(=O)Nc1cccc(c1C)NCC(=O)NC1CCCCC1C,[M-H]-,192.12
O=C(N1CCCCC1)CNS(=O)(=O)c1ccccc1c1ccccc1,[M-H]-,183.16
O=C(c1ccc(cc1)N1CCCC1=O)NCC(=O)N1CCCC1,[M-H]-,188.43
O=C(N1CCCC1)CNC(=O)c1cc2c(s1)c1ccccc1CC2,[M-H]-,197.74
COc1cccc(c1)CN(Cc1c(NC(=O)C)sc2c1CCCC2)C,[M-H]-,183.66
COc1cc(c(cc1OC)NC(=O)COc1cccc(c1)NC(=O)c1ccco1)C(=O)N(C)C,[M-H]-,220.49
O=C(COc1cccc(c1)NC(=O)c1ccco1)NCCCOc1ccccc1F,[M-H]-,199.99
O=C(COc1cccc(c1)NC(=O)c1ccco1)NCCCOCc1ccccc1,[M-H]-,202.28
CC(=O)Nc1ccc(c(c1)S(=O)(=O)N(C1CCCC1)Cc1nnc(o1)c1ccc(cc1)Cl)C,[M-H]-,216.6
Clc1ccc(c(c1)C(=O)NCc1cccc(c1)NC(=O)c1ccco1)n1cnnn1,[M-H]-,207.66
O=S(=O)(c1ccccc1)Nc1nc2ccccc2nc1NCc1ccc(nc1)N1CCOCC1,[M-H]-,224.08
O=C(c1cc2c(s1)c1ccccc1CC2)Nc1cccc(c1)n1cnnn1,[M-H]-,193.65
O=C(C1(CC1)c1ccccc1)Nc1cccc(c1)c1nnco1,[M-H]-,176.78
O=C(N1CCCC1c1cscc1)Nc1cccc(c1)c1nnco1,[M-H]-,185.79
O=C(c1cncn1c1ccccc1)Nc1cccc(c1)c1nnco1,[M-H]-,179.44
O=C(c1ccccc1NC(=O)c1ccccc1Br)NCCCn1cnc2c1cccc2,[M-H]-,204.37
Cc1cc(C)c(c(c1)C)S(=O)(=O)NCCCn1cnc2c1cccc2,[M-H]-,189.07
O=C(c1cncn1c1ccccc1)NCCCn1cnc2c1cccc2,[M-H]-,193.36
CNS(=O)(=O)c1ccc(cc1)C(=O)NCCCn1cnc2c1cccc2,[M-H]-,200.12
Brc1ccc(cc1)S(=O)(=O)NCCCn1cnc2c1cccc2,[M-H]-,185.29
O=S(=O)(c1cccs1)NCCCn1cnc2c1cccc2,[M-H]-,173.06
COc1cccc(c1)N1C(NC(=O)C)C(=C(C1=O)c1ccccc1)c1nc2c(s1)cccc2,[M-H]-,219.76
O=S(=O)(c1ccc2c(c1)OCCO2)Nc1cccc(c1)c1nc2c(s1)cccc2,[M-H]-,201.71
O=C(N1CCCC1)CSc1ccccc1C(=O)Nc1cccc(c1)c1nc2c(s1)cccc2,[M-H]-,217.0
O=C(C(n1c(C)nc2c(c1=O)cccc2)C)Nc1cccc(c1)c1nnnn1C1CC1,[M-H]-,201.14
O=C(c1ccccc1OCC1CCCO1)Nc1cccc(c1)c1nnnn1C1CC1,[M-H]-,198.6
O=C(C(Sc1ccccc1)C)Nc1cccc(c1)c1nnnn1C1CC1,[M-H]-,187.99
O=C(C1COc2c(O1)cccc2)Nc1cccc(c1)c1nnnn1C1CC1,[M-H]-,187.38
O=S(=O)(c1ccc2c(c1)OCCO2)Nc1cccc(c1)c1nnnn1C1CC1,[M-H]-,191.62
O=C(C1Cc2c(O1)cccc2)Nc1cccc(c1)c1nnnn1C1CC1,[M-H]-,185.65
O=C(C1Cc2c(S1)cccc2)Nc1cccc(c1)c1nnnn1C1CC1,[M-H]-,190.18
O=C(Cc1sc(nc1c1ccc(cc1)C)C)Nc1cccc(c1)c1nnnn1C1CC1,[M-H]-,218.22
CC1CC1C(=O)Nc1cccc(c1)c1nnnn1C1CC1,[M-H]-,169.86
COc1cc(cc(c1OC)OC)C(=O)Nc1cccc(c1)c1nnnn1C1CC1,[M-H]-,205.8
O=C(c1ccc2c(c1)OCCCO2)Nc1cccc(c1)c1nnnn1C1CC1,[M-H]-,195.98
O=C(c1ccc(c(c1)F)C)Nc1cccc(c1)c1nnnn1C1CC1,[M-H]-,181.66
O=C1CCC2(N1c1ccccc1S2)C(=O)Nc1cccc(c1)c1nnnn1C1CC1,[M-H]-,196.89
O=C(c1cncn1c1ccccc1)Nc1cccc(c1)c1nnnn1C1CC1,[M-H]-,190.05
O=C(c1ccc(nc1)N1CCOCC1)Nc1cccc(c1)c1nnnn1C1CC1,[M-H]-,204.35
Cc1ccn2c(c1)nc(c2)C(=O)Nc1cccc(c1)c1nnnn1C1CC1,[M-H]-,199.86
O=C(C1CC(=O)N(C1)Cc1ccco1)Nc1cccc(c1)c1nc2c([nH]1)cccc2,[M-H]-,212.55
O=C(C1CC(=O)N(C1)Cc1ccccc1)Nc1cccc(c1)c1nc2c([nH]1)cccc2,[M-H]-,217.03
O=C(NC1CC1)CSc1ccccc1C(=O)Nc1cccc(c1)c1nc2c([nH]1)cccc2,[M-H]-,215.63
O=C(N1CCCC1)CSc1ccccc1C(=O)NCCCc1nc2c([nH]1)cccc2,[M-H]-,194.27
O=C(c1ccccc1c1ccc(cc1)C(F)(F)F)NCCCc1nc2c([nH]1)cccc2,[M-H]-,189.4
O=C(COc1ccccc1C)NNC(=O)C(Cc1c[nH]c2c1cccc2)NC(=O)C,[M-H]-,197.05
O=C(CN(S(=O)(=O)c1ccc(cc1)Cl)C)NNC(=O)C(Cc1c[nH]c2c1cccc2)NC(=O)c1cccs1,[M-H]-,223.5
COc1cccc(c1)N1CCN(CC1)C(=O)C(Cc1c[nH]c2c1cccc2)NC(=O)C,[M-H]-,208.93
CC(=O)NC(C(=O)N1CCN(CC1)c1cccc(c1)C(F)(F)F)Cc1c[nH]c2c1cccc2,[M-H]-,213.6
O=C(N1CCN(CC1)C(=O)C1CCCO1)Nc1onc(c1)c1cccc2c1OCCO2,[M-H]-,217.57
CC1OC(C)CN(C1)CCC(=O)NNC(=O)c1ccc(cc1)c1ccccc1,[M-H]-,205.0
O=C(c1ccc2c(c1)nc[nH]2)NCCCOc1ccccc1F,[M-H]-,177.01
O=C(Cc1c[nH]c2c1cccc2)NCCCOc1ccccc1F,[M-H]-,173.51
O=C(CNC(=O)Cc1ccccc1)NCCCOc1ccccc1F,[M-H]-,190.15
O=C(CC1Sc2ccccc2NC1=O)NCCCOc1ccccc1F,[M-H]-,183.76
O=C(CCCn1cnc2c(c1=O)cccc2)NCCCOc1ccccc1F,[M-H]-,203.55
O=C(Nc1cccc(c1)c1csc(n1)C)CN1CCCC1c1ccccc1,[M-H]-,208.75
O=C(Cn1cnc2c(c1=O)cnn2C)Nc1cccc(c1)c1csc(n1)C,[M-H]-,199.3
CCCCC(=O)Nc1cccc(c1)NC(=O)C(C)C,[M-H]-,167.9
O=C1OCCN1c1cccc(c1)NC(=O)c1cc2c([nH]1)cccc2,[M-H]-,180.18
O=C1OCCN1c1cccc(c1)NS(=O)(=O)c1cccc(c1)OC(F)(F)F,[M-H]-,183.47
O=C(Cc1ccc(cc1)N1CCCC1=O)NCCCN1CCCCCC1=O,[M-H]-,187.38
O=C1CCCN1c1cccc(c1)NC(=O)c1ccc(cc1)OCc1cscn1,[M-H]-,211.74
O=C(C1CCN(CC1)C(=O)c1ccc(cc1)C(F)(F)F)NCCCN1CCCC1=O,[M-H]-,217.3
O=C1CCCN1CCCNC(=O)c1cccc2c1[nH]c1c2CCC1,[M-H]-,179.98
O=C1CCCN1CCCNC(=O)c1cc2c([nH]1)cccc2,[M-H]-,168.07
O=C1CCCN1CCCNC(=O)c1cn(nc1c1cccnc1)c1ccccc1,[M-H]-,210.17
O=C(Cn1c(=O)cnc2c1cccc2)NCCCN1CCCC1=O,[M-H]-,187.41
O=C1CCCN1CCCNC(=O)c1ccc2c(c1)c1CCCCc1[nH]2,[M-H]-,185.36
O=C(c1cc2c([nH]1)cccc2)NCCCN1CCc2c(C1)cccc2,[M-H]-,196.68
COc1ccc(cc1)C(=O)Nc1sc(c(c1CN1CCc2c(C1)cccc2)C)C,[M-H]-,205.76
CC1CN(CCCNC(=O)c2ccc(cc2)S(=O)(=O)C)CC(C1)C,[M-H]-,201.13
O=C(C1CCN(CC1)C(=O)c1cccc2c1cccc2)Nn1cnnc1n1nc(cc1C)C,[M-H]-,205.35
Cc1nn(c(c1)C)CCCNC(=O)c1n[nH]c2c1cccc2,[M-H]-,175.6
O=C(Nc1cc(ccc1F)NC(=O)c1ccc2c(c1)OCO2)CCC1CCCC1,[M-H]-,198.36
O=C(CC1Sc2ccccc2NC1=O)NCCCOc1cccc(c1)C,[M-H]-,186.3
O=C1NCCN(C1)c1nc2ccccc2nc1NS(=O)(=O)c1ccccc1,[M-H]-,189.36
O=C(N1CCN(CC1)C(=O)c1ccccc1)CCNC(=O)c1ccccc1C,[M-H]-,204.08
Cc1cccc(c1)C(=O)NCCC(=O)N1CCN(CC1)C(=O)c1ccccc1,[M-H]-,201.49
O=S(=O)(c1ccccc1)Nc1nc2ccccc2nc1N1CCN(CC1)Cc1ccccc1,[M-H]-,220.21
O=C(N1CCN(CC1)C(=O)C1CC1)CC(c1ccccc1)NC(=O)c1ccccc1,[M-H]-,211.47
COc1ccc(cc1NS(=O)(=O)c1ccc(cc1)F)NC(=O)c1ccc(c(c1)S(=O)(=O)N1CCOCC1)OC,[M-H]-,214.89
Cc1cc(=O)[nH]c(n1)c1cccc(c1)NC(=O)c1ccccc1CCc1ccccc1,[M-H]-,202.81
O=C(CN1CC(Oc2c1cccc2)C(=O)N1CCOCC1)Nc1onc(c1)c1ccc(cc1)C,[M-H]-,218.67
O=C(Nc1onc(c1)c1ccc(cc1)C)CSc1nnnn1CC1CCCO1,[M-H]-,195.18
Cc1ccc(cc1)c1ccsc1C(=O)NNC(=O)c1ccco1,[M-H]-,177.76
COc1cc2CN(CCc2cc1OC)C(=O)CCNS(=O)(=O)C=Cc1ccccc1,[M-H]-,199.54
COc1cc2CN(CCc2cc1OC)C(=O)CCNC(=O)c1cscc1,[M-H]-,192.27
O=C(Cc1cscc1)Nc1ccc(c(c1)S(=O)(=O)N1CCCCCC1)C,[M-H]-,202.28
O=C(Cc1csc(n1)N1CCCC1=O)Nc1ccc(c(c1)S(=O)(=O)N1CCCCCC1)C,[M-H]-,220.86
Cc1ccc(cc1S(=O)(=O)N1CCCCCC1)NC(=O)c1ccccc1Br,[M-H]-,197.37
O=C(C1CC=CCC1C(=O)N1CCCC1)Nc1ccc(c(c1)S(=O)(=O)N1CCCCCC1)C,[M-H]-,218.61
Cc1sc(c(c1)S(=O)(=O)Nc1cccc(c1)S(=O)(=O)N1CCCCCC1)C,[M-H]-,192.93
O=C(Cc1c[nH]c2c1cccc2)NCCCOCc1ccccc1,[M-H]-,176.33
Brc1ccc(cc1)S(=O)(=O)NCCCOCc1ccccc1,[M-H]-,183.09
O=C(C1CCCN1S(=O)(=O)c1ccc(cc1)F)Nc1snc(n1)SCc1ccccc1,[M-H]-,204.33
CC(=O)NC12CC3CC(C1)CC(C2)(C3)C(=O)Nc1snc(n1)SCc1ccccc1,[M-H]-,218.16
Fc1ccccc1S(=O)(=O)NCCCNC1CCCCC1,[M-H]-,173.3
Cc1ccc(c(c1)S(=O)(=O)NCCCOC1CCCCC1)C,[M-H]-,183.19
O=C(COc1ccc2c(c1)oc(=O)cc2C)NCCCOC1CCCCC1,[M-H]-,201.43
O=C(c1cc(=O)c2c(o1)cccc2)NCCCOC1CCCCC1,[M-H]-,192.14
COc1ccc(cc1S(=O)(=O)NC1CCCCCCC1)NC(=O)C,[M-H]-,191.81
O=C(C1COc2c(O1)cccc2)Nc1cccc(c1)OC1CCCC1,[M-H]-,191.8
